origin_FIPS,origin_county,destination_FIPS,destination_county,people_outflow,agi_outflow,agi_capita_outflow,year
47037,"Davidson County, TN",25009,"Essex County, MA",24,1204000,50166.666666666664,2021
47037,"Davidson County, TN",25021,"Norfolk County, MA",36,1546000,42944.444444444445,2021
47037,"Davidson County, TN",47007,"Bledsoe County, TN",26,330000,12692.307692307691,2021
47037,"Davidson County, TN",48339,"Montgomery County, TX",29,1883000,64931.03448275862,2021
47037,"Davidson County, TN",08035,"Douglas County, CO",25,1580000,63200.0,2021
47037,"Davidson County, TN",12109,"St. Johns County, FL",36,2300000,63888.88888888889,2021
47037,"Davidson County, TN",13097,"Douglas County, GA",45,723000,16066.666666666666,2021
47037,"Davidson County, TN",25027,"Worcester County, MA",27,1252000,46370.37037037037,2021
47037,"Davidson County, TN",29183,"St. Charles County, MO",28,1373000,49035.71428571428,2021
47037,"Davidson County, TN",37129,"New Hanover County, NC",26,1029000,39576.92307692308,2021
47037,"Davidson County, TN",41017,"Deschutes County, OR",30,1496000,49866.666666666664,2021
47037,"Davidson County, TN",45015,"Berkeley County, SC",26,1111000,42730.769230769234,2021
47037,"Davidson County, TN",45051,"Horry County, SC",29,1455000,50172.41379310345,2021
47037,"Davidson County, TN",45079,"Richland County, SC",28,1413000,50464.28571428572,2021
47037,"Davidson County, TN",47045,"Dyer County, TN",32,660000,20625.0,2021
47037,"Davidson County, TN",47115,"Marion County, TN",33,1185000,35909.09090909091,2021
47037,"Davidson County, TN",53061,"Snohomish County, WA",27,1502000,55629.62962962963,2021
47043,"Dickson County, TN",47037,"Davidson County, TN",235,7264000,30910.63829787234,2021
47043,"Dickson County, TN",47081,"Hickman County, TN",285,5239000,18382.456140350878,2021
47043,"Dickson County, TN",47125,"Montgomery County, TN",220,4443000,20195.454545454544,2021
47043,"Dickson County, TN",47085,"Humphreys County, TN",254,5621000,22129.92125984252,2021
47043,"Dickson County, TN",47021,"Cheatham County, TN",173,4034000,23317.91907514451,2021
47043,"Dickson County, TN",47187,"Williamson County, TN",166,4466000,26903.614457831325,2021
47043,"Dickson County, TN",47149,"Rutherford County, TN",67,1560000,23283.582089552237,2021
47043,"Dickson County, TN",47119,"Maury County, TN",67,1589000,23716.417910447763,2021
47043,"Dickson County, TN",47165,"Sumner County, TN",48,997000,20770.833333333332,2021
47043,"Dickson County, TN",47083,"Houston County, TN",32,872000,27250.0,2021
47043,"Dickson County, TN",47189,"Wilson County, TN",33,978000,29636.363636363636,2021
47081,"Hickman County, TN",47043,"Dickson County, TN",321,6754000,21040.4984423676,2021
47081,"Hickman County, TN",47119,"Maury County, TN",102,1875000,18382.352941176472,2021
47081,"Hickman County, TN",47037,"Davidson County, TN",70,1686000,24085.714285714286,2021
47081,"Hickman County, TN",47187,"Williamson County, TN",59,1432000,24271.186440677968,2021
47081,"Hickman County, TN",47101,"Lewis County, TN",72,1322000,18361.11111111111,2021
47081,"Hickman County, TN",47085,"Humphreys County, TN",71,1521000,21422.535211267605,2021
47081,"Hickman County, TN",47149,"Rutherford County, TN",39,936000,24000.0,2021
47111,"Macon County, TN",47165,"Sumner County, TN",331,7619000,23018.12688821752,2021
47111,"Macon County, TN",47169,"Trousdale County, TN",85,1254000,14752.941176470587,2021
47111,"Macon County, TN",47189,"Wilson County, TN",56,1258000,22464.285714285714,2021
47111,"Macon County, TN",47159,"Smith County, TN",63,1136000,18031.74603174603,2021
47111,"Macon County, TN",47027,"Clay County, TN",61,1022000,16754.09836065574,2021
47111,"Macon County, TN",47037,"Davidson County, TN",41,830000,20243.90243902439,2021
47119,"Maury County, TN",47187,"Williamson County, TN",1007,35478000,35231.38033763655,2021
47119,"Maury County, TN",47037,"Davidson County, TN",463,12545000,27095.032397408206,2021
47119,"Maury County, TN",47117,"Marshall County, TN",452,11545000,25542.035398230088,2021
47119,"Maury County, TN",47099,"Lawrence County, TN",447,11106000,24845.637583892618,2021
47119,"Maury County, TN",47149,"Rutherford County, TN",370,10561000,28543.243243243243,2021
47119,"Maury County, TN",47055,"Giles County, TN",229,5297000,23131.004366812227,2021
47119,"Maury County, TN",47101,"Lewis County, TN",178,3535000,19859.550561797754,2021
47119,"Maury County, TN",47081,"Hickman County, TN",95,2413000,25400.0,2021
47119,"Maury County, TN",47125,"Montgomery County, TN",73,1886000,25835.616438356163,2021
47119,"Maury County, TN",47165,"Sumner County, TN",69,2090000,30289.855072463768,2021
47119,"Maury County, TN",47003,"Bedford County, TN",83,822000,9903.614457831325,2021
47119,"Maury County, TN",47189,"Wilson County, TN",75,2326000,31013.333333333332,2021
47119,"Maury County, TN",47043,"Dickson County, TN",63,1372000,21777.777777777777,2021
47119,"Maury County, TN",47147,"Robertson County, TN",68,1862000,27382.352941176472,2021
47119,"Maury County, TN",47065,"Hamilton County, TN",49,1789000,36510.204081632655,2021
47119,"Maury County, TN",01089,"Madison County, AL",51,1192000,23372.549019607843,2021
47119,"Maury County, TN",47093,"Knox County, TN",46,1844000,40086.95652173913,2021
47119,"Maury County, TN",47157,"Shelby County, TN",38,719000,18921.052631578947,2021
47119,"Maury County, TN",01083,"Limestone County, AL",26,1048000,40307.692307692305,2021
47119,"Maury County, TN",47103,"Lincoln County, TN",35,881000,25171.428571428572,2021
47147,"Robertson County, TN",47165,"Sumner County, TN",1031,33890000,32870.9990300679,2021
47147,"Robertson County, TN",47037,"Davidson County, TN",592,15900000,26858.108108108107,2021
47147,"Robertson County, TN",47125,"Montgomery County, TN",390,11787000,30223.076923076922,2021
47147,"Robertson County, TN",47021,"Cheatham County, TN",175,4523000,25845.714285714286,2021
47147,"Robertson County, TN",47149,"Rutherford County, TN",116,2581000,22250.0,2021
47147,"Robertson County, TN",21141,"Logan County, KY",101,1312000,12990.09900990099,2021
47147,"Robertson County, TN",47189,"Wilson County, TN",86,3730000,43372.09302325582,2021
47147,"Robertson County, TN",21213,"Simpson County, KY",90,1645000,18277.777777777777,2021
47147,"Robertson County, TN",21227,"Warren County, KY",67,1513000,22582.089552238805,2021
47147,"Robertson County, TN",47187,"Williamson County, TN",39,1136000,29128.20512820513,2021
47149,"Rutherford County, TN",47037,"Davidson County, TN",3511,88531000,25215.323269723725,2021
47149,"Rutherford County, TN",47003,"Bedford County, TN",1049,28124000,26810.295519542422,2021
47149,"Rutherford County, TN",47189,"Wilson County, TN",991,29891000,30162.462159434916,2021
47149,"Rutherford County, TN",47031,"Coffee County, TN",814,22369000,27480.34398034398,2021
47149,"Rutherford County, TN",47187,"Williamson County, TN",725,29626000,40863.44827586207,2021
47149,"Rutherford County, TN",47125,"Montgomery County, TN",481,11216000,23318.087318087317,2021
47149,"Rutherford County, TN",47165,"Sumner County, TN",422,11611000,27514.218009478675,2021
47149,"Rutherford County, TN",47119,"Maury County, TN",394,10626000,26969.54314720812,2021
47149,"Rutherford County, TN",47015,"Cannon County, TN",437,12127000,27750.572082379862,2021
47149,"Rutherford County, TN",47157,"Shelby County, TN",267,6067000,22722.846441947564,2021
47149,"Rutherford County, TN",47177,"Warren County, TN",321,8083000,25180.68535825545,2021
47149,"Rutherford County, TN",47117,"Marshall County, TN",293,8780000,29965.870307167235,2021
47149,"Rutherford County, TN",47065,"Hamilton County, TN",199,5980000,30050.251256281408,2021
47149,"Rutherford County, TN",47051,"Franklin County, TN",235,8321000,35408.51063829787,2021
47149,"Rutherford County, TN",47093,"Knox County, TN",143,3689000,25797.202797202797,2021
47149,"Rutherford County, TN",47041,"DeKalb County, TN",176,4775000,27130.68181818182,2021
47149,"Rutherford County, TN",47147,"Robertson County, TN",110,3356000,30509.090909090908,2021
47149,"Rutherford County, TN",47141,"Putnam County, TN",100,2631000,26310.0,2021
47149,"Rutherford County, TN",01089,"Madison County, AL",103,3818000,37067.961165048546,2021
47149,"Rutherford County, TN",47021,"Cheatham County, TN",103,2992000,29048.543689320388,2021
47149,"Rutherford County, TN",47113,"Madison County, TN",105,2127000,20257.14285714286,2021
47149,"Rutherford County, TN",04013,"Maricopa County, AZ",94,3765000,40053.1914893617,2021
47149,"Rutherford County, TN",47043,"Dickson County, TN",113,2336000,20672.566371681416,2021
47149,"Rutherford County, TN",12057,"Hillsborough County, FL",107,3740000,34953.27102803739,2021
47149,"Rutherford County, TN",17031,"Cook County, IL",70,1854000,26485.714285714286,2021
47149,"Rutherford County, TN",48201,"Harris County, TX",56,1856000,33142.857142857145,2021
47149,"Rutherford County, TN",12031,"Duval County, FL",56,2345000,41875.0,2021
47149,"Rutherford County, TN",21111,"Jefferson County, KY",68,1650000,24264.70588235294,2021
47149,"Rutherford County, TN",47103,"Lincoln County, TN",84,2479000,29511.904761904763,2021
47149,"Rutherford County, TN",47159,"Smith County, TN",86,1934000,22488.372093023256,2021
47149,"Rutherford County, TN",48113,"Dallas County, TX",56,1533000,27375.0,2021
47149,"Rutherford County, TN",12071,"Lee County, FL",60,2223000,37050.0,2021
47149,"Rutherford County, TN",47035,"Cumberland County, TN",63,3296000,52317.46031746032,2021
47149,"Rutherford County, TN",32003,"Clark County, NV",56,1762000,31464.285714285714,2021
47149,"Rutherford County, TN",47011,"Bradley County, TN",67,1858000,27731.34328358209,2021
47149,"Rutherford County, TN",47099,"Lawrence County, TN",72,1778000,24694.444444444445,2021
47149,"Rutherford County, TN",12095,"Orange County, FL",58,1768000,30482.758620689656,2021
47149,"Rutherford County, TN",12101,"Pasco County, FL",72,2794000,38805.555555555555,2021
47149,"Rutherford County, TN",26163,"Wayne County, MI",59,1118000,18949.15254237288,2021
47149,"Rutherford County, TN",13121,"Fulton County, GA",44,1067000,24250.0,2021
47149,"Rutherford County, TN",47061,"Grundy County, TN",61,1768000,28983.60655737705,2021
47149,"Rutherford County, TN",48121,"Denton County, TX",49,2228000,45469.38775510204,2021
47149,"Rutherford County, TN",48439,"Tarrant County, TX",65,1529000,23523.076923076922,2021
47149,"Rutherford County, TN",06073,"San Diego County, CA",38,1126000,29631.57894736842,2021
47149,"Rutherford County, TN",12009,"Brevard County, FL",52,1625000,31250.0,2021
47149,"Rutherford County, TN",47053,"Gibson County, TN",56,1167000,20839.285714285714,2021
47149,"Rutherford County, TN",13135,"Gwinnett County, GA",53,1538000,29018.867924528302,2021
47149,"Rutherford County, TN",47081,"Hickman County, TN",57,1292000,22666.666666666668,2021
47149,"Rutherford County, TN",47185,"White County, TN",50,1300000,26000.0,2021
47149,"Rutherford County, TN",12005,"Bay County, FL",48,1936000,40333.333333333336,2021
47149,"Rutherford County, TN",12127,"Volusia County, FL",52,1862000,35807.692307692305,2021
47149,"Rutherford County, TN",21227,"Warren County, KY",49,1241000,25326.530612244896,2021
47149,"Rutherford County, TN",47163,"Sullivan County, TN",58,1809000,31189.655172413793,2021
47149,"Rutherford County, TN",48085,"Collin County, TX",65,1800000,27692.30769230769,2021
47149,"Rutherford County, TN",12103,"Pinellas County, FL",40,1495000,37375.0,2021
47149,"Rutherford County, TN",12105,"Polk County, FL",60,1481000,24683.333333333332,2021
47149,"Rutherford County, TN",13089,"DeKalb County, GA",36,928000,25777.777777777777,2021
47149,"Rutherford County, TN",18097,"Marion County, IN",49,1079000,22020.408163265307,2021
47149,"Rutherford County, TN",28033,"DeSoto County, MS",46,1248000,27130.434782608696,2021
47149,"Rutherford County, TN",47055,"Giles County, TN",38,1579000,41552.63157894737,2021
47149,"Rutherford County, TN",47111,"Macon County, TN",37,959000,25918.91891891892,2021
47149,"Rutherford County, TN",06037,"Los Angeles County, CA",38,1001000,26342.105263157893,2021
47149,"Rutherford County, TN",13067,"Cobb County, GA",46,1054000,22913.043478260868,2021
47149,"Rutherford County, TN",39049,"Franklin County, OH",41,900000,21951.219512195123,2021
47149,"Rutherford County, TN",45045,"Greenville County, SC",46,1370000,29782.608695652172,2021
47149,"Rutherford County, TN",47169,"Trousdale County, TN",53,890000,16792.45283018868,2021
47149,"Rutherford County, TN",47179,"Washington County, TN",54,2036000,37703.7037037037,2021
47149,"Rutherford County, TN",01073,"Jefferson County, AL",43,1197000,27837.20930232558,2021
47149,"Rutherford County, TN",08041,"El Paso County, CO",41,995000,24268.29268292683,2021
47149,"Rutherford County, TN",12099,"Palm Beach County, FL",38,1010000,26578.947368421053,2021
47149,"Rutherford County, TN",37119,"Mecklenburg County, NC",40,1806000,45150.0,2021
47149,"Rutherford County, TN",37183,"Wake County, NC",32,1316000,41125.0,2021
47149,"Rutherford County, TN",47069,"Hardeman County, TN",29,321000,11068.965517241379,2021
47149,"Rutherford County, TN",01083,"Limestone County, AL",40,1271000,31775.0,2021
47149,"Rutherford County, TN",47001,"Anderson County, TN",32,709000,22156.25,2021
47149,"Rutherford County, TN",47155,"Sevier County, TN",34,706000,20764.70588235294,2021
47149,"Rutherford County, TN",47167,"Tipton County, TN",32,622000,19437.5,2021
47159,"Smith County, TN",47189,"Wilson County, TN",199,5564000,27959.798994974873,2021
47159,"Smith County, TN",47141,"Putnam County, TN",112,2727000,24348.214285714286,2021
47159,"Smith County, TN",47149,"Rutherford County, TN",62,1722000,27774.1935483871,2021
47159,"Smith County, TN",47041,"DeKalb County, TN",52,1089000,20942.30769230769,2021
47159,"Smith County, TN",47169,"Trousdale County, TN",50,1202000,24040.0,2021
47159,"Smith County, TN",47037,"Davidson County, TN",41,1209000,29487.80487804878,2021
47159,"Smith County, TN",47111,"Macon County, TN",44,848000,19272.727272727272,2021
47159,"Smith County, TN",47165,"Sumner County, TN",34,569000,16735.29411764706,2021
47165,"Sumner County, TN",47037,"Davidson County, TN",2101,72028000,34282.72251308901,2021
47165,"Sumner County, TN",47147,"Robertson County, TN",1412,37928000,26861.18980169972,2021
47165,"Sumner County, TN",47189,"Wilson County, TN",552,16434000,29771.739130434784,2021
47165,"Sumner County, TN",47149,"Rutherford County, TN",429,12365000,28822.843822843824,2021
47165,"Sumner County, TN",47111,"Macon County, TN",420,8821000,21002.380952380954,2021
47165,"Sumner County, TN",47125,"Montgomery County, TN",346,8018000,23173.41040462428,2021
47165,"Sumner County, TN",21213,"Simpson County, KY",249,5620000,22570.281124497993,2021
47165,"Sumner County, TN",21227,"Warren County, KY",216,5535000,25625.0,2021
47165,"Sumner County, TN",47187,"Williamson County, TN",188,12030000,63989.36170212766,2021
47165,"Sumner County, TN",47169,"Trousdale County, TN",204,5007000,24544.117647058825,2021
47165,"Sumner County, TN",47021,"Cheatham County, TN",162,4560000,28148.14814814815,2021
47165,"Sumner County, TN",47065,"Hamilton County, TN",91,3118000,34263.73626373626,2021
47165,"Sumner County, TN",21003,"Allen County, KY",109,2034000,18660.550458715596,2021
47165,"Sumner County, TN",47093,"Knox County, TN",65,2263000,34815.38461538462,2021
47165,"Sumner County, TN",47141,"Putnam County, TN",77,1764000,22909.090909090908,2021
47165,"Sumner County, TN",47157,"Shelby County, TN",89,1367000,15359.550561797752,2021
47165,"Sumner County, TN",47119,"Maury County, TN",69,1863000,27000.0,2021
47165,"Sumner County, TN",47159,"Smith County, TN",60,1834000,30566.666666666668,2021
47165,"Sumner County, TN",12057,"Hillsborough County, FL",64,1498000,23406.25,2021
47165,"Sumner County, TN",01089,"Madison County, AL",45,1813000,40288.88888888889,2021
47165,"Sumner County, TN",17031,"Cook County, IL",34,609000,17911.764705882353,2021
47165,"Sumner County, TN",06037,"Los Angeles County, CA",31,783000,25258.064516129034,2021
47165,"Sumner County, TN",47043,"Dickson County, TN",39,1063000,27256.410256410258,2021
47165,"Sumner County, TN",01003,"Baldwin County, AL",38,3015000,79342.1052631579,2021
47165,"Sumner County, TN",04013,"Maricopa County, AZ",41,1667000,40658.53658536585,2021
47169,"Trousdale County, TN",47165,"Sumner County, TN",111,2465000,22207.207207207208,2021
47169,"Trousdale County, TN",47189,"Wilson County, TN",120,2898000,24150.0,2021
47169,"Trousdale County, TN",47111,"Macon County, TN",118,2300000,19491.525423728814,2021
47169,"Trousdale County, TN",47037,"Davidson County, TN",38,873000,22973.684210526317,2021
47187,"Williamson County, TN",47037,"Davidson County, TN",3085,183209000,59387.034035656405,2021
47187,"Williamson County, TN",47119,"Maury County, TN",2312,88238000,38165.22491349481,2021
47187,"Williamson County, TN",47149,"Rutherford County, TN",1154,49252000,42679.37608318891,2021
47187,"Williamson County, TN",47189,"Wilson County, TN",378,17822000,47148.148148148146,2021
47187,"Williamson County, TN",47117,"Marshall County, TN",357,11488000,32179.271708683475,2021
47187,"Williamson County, TN",47165,"Sumner County, TN",297,16333000,54993.265993265995,2021
47187,"Williamson County, TN",47043,"Dickson County, TN",288,13986000,48562.5,2021
47187,"Williamson County, TN",47065,"Hamilton County, TN",153,7016000,45856.209150326795,2021
47187,"Williamson County, TN",47081,"Hickman County, TN",201,5612000,27920.398009950248,2021
47187,"Williamson County, TN",47093,"Knox County, TN",146,6990000,47876.71232876712,2021
47187,"Williamson County, TN",47125,"Montgomery County, TN",155,5247000,33851.6129032258,2021
47187,"Williamson County, TN",47157,"Shelby County, TN",140,6986000,49900.0,2021
47187,"Williamson County, TN",47021,"Cheatham County, TN",114,4684000,41087.71929824561,2021
47187,"Williamson County, TN",04013,"Maricopa County, AZ",121,7968000,65851.23966942148,2021
47187,"Williamson County, TN",06037,"Los Angeles County, CA",73,2258000,30931.50684931507,2021
47187,"Williamson County, TN",01089,"Madison County, AL",80,4933000,61662.5,2021
47187,"Williamson County, TN",47147,"Robertson County, TN",73,3848000,52712.32876712329,2021
47187,"Williamson County, TN",47003,"Bedford County, TN",82,3333000,40646.34146341463,2021
47187,"Williamson County, TN",13121,"Fulton County, GA",68,4198000,61735.294117647056,2021
47187,"Williamson County, TN",47051,"Franklin County, TN",71,5244000,73859.15492957746,2021
47187,"Williamson County, TN",12057,"Hillsborough County, FL",74,5415000,73175.67567567568,2021
47187,"Williamson County, TN",48113,"Dallas County, TX",65,3108000,47815.38461538462,2021
47187,"Williamson County, TN",17031,"Cook County, IL",48,3018000,62875.0,2021
47187,"Williamson County, TN",48201,"Harris County, TX",64,5091000,79546.875,2021
47187,"Williamson County, TN",12095,"Orange County, FL",76,3844000,50578.94736842105,2021
47187,"Williamson County, TN",12131,"Walton County, FL",80,7972000,99650.0,2021
47187,"Williamson County, TN",47099,"Lawrence County, TN",88,3496000,39727.27272727273,2021
47187,"Williamson County, TN",48085,"Collin County, TX",89,5998000,67393.25842696629,2021
47187,"Williamson County, TN",01073,"Jefferson County, AL",53,1805000,34056.6037735849,2021
47187,"Williamson County, TN",06059,"Orange County, CA",70,4324000,61771.42857142857,2021
47187,"Williamson County, TN",12071,"Lee County, FL",59,4213000,71406.77966101695,2021
47187,"Williamson County, TN",48439,"Tarrant County, TX",55,2250000,40909.09090909091,2021
47187,"Williamson County, TN",48453,"Travis County, TX",41,3073000,74951.21951219512,2021
47187,"Williamson County, TN",12099,"Palm Beach County, FL",50,4303000,86060.0,2021
47187,"Williamson County, TN",21111,"Jefferson County, KY",40,2026000,50650.0,2021
47187,"Williamson County, TN",12011,"Broward County, FL",59,3182000,53932.20338983051,2021
47187,"Williamson County, TN",47141,"Putnam County, TN",42,2103000,50071.42857142857,2021
47187,"Williamson County, TN",21227,"Warren County, KY",51,2127000,41705.882352941175,2021
47187,"Williamson County, TN",06073,"San Diego County, CA",49,3464000,70693.87755102041,2021
47187,"Williamson County, TN",12103,"Pinellas County, FL",72,2938000,40805.555555555555,2021
47187,"Williamson County, TN",32003,"Clark County, NV",39,2564000,65743.58974358975,2021
47187,"Williamson County, TN",37119,"Mecklenburg County, NC",51,7127000,139745.0980392157,2021
47187,"Williamson County, TN",53033,"King County, WA",47,3771000,80234.0425531915,2021
47187,"Williamson County, TN",01003,"Baldwin County, AL",46,1651000,35891.30434782609,2021
47187,"Williamson County, TN",08031,"Denver County, CO",29,1520000,52413.793103448275,2021
47187,"Williamson County, TN",12081,"Manatee County, FL",54,3001000,55574.07407407407,2021
47187,"Williamson County, TN",13067,"Cobb County, GA",49,3268000,66693.87755102041,2021
47187,"Williamson County, TN",36061,"New York County, NY",31,3006000,96967.74193548386,2021
47187,"Williamson County, TN",37183,"Wake County, NC",52,3657000,70326.92307692308,2021
47187,"Williamson County, TN",01083,"Limestone County, AL",43,783000,18209.302325581397,2021
47187,"Williamson County, TN",12031,"Duval County, FL",44,3191000,72522.72727272728,2021
47187,"Williamson County, TN",47055,"Giles County, TN",50,2081000,41620.0,2021
47187,"Williamson County, TN",26125,"Oakland County, MI",40,2963000,74075.0,2021
47189,"Wilson County, TN",47037,"Davidson County, TN",1615,51581000,31938.699690402478,2021
47189,"Wilson County, TN",47149,"Rutherford County, TN",854,24326000,28484.777517564402,2021
47189,"Wilson County, TN",47165,"Sumner County, TN",478,15307000,32023.012552301254,2021
47189,"Wilson County, TN",47159,"Smith County, TN",356,8071000,22671.34831460674,2021
47189,"Wilson County, TN",47187,"Williamson County, TN",209,9864000,47196.17224880383,2021
47189,"Wilson County, TN",47041,"DeKalb County, TN",189,5262000,27841.26984126984,2021
47189,"Wilson County, TN",47169,"Trousdale County, TN",178,4621000,25960.674157303372,2021
47189,"Wilson County, TN",47125,"Montgomery County, TN",174,4420000,25402.298850574713,2021
47189,"Wilson County, TN",47141,"Putnam County, TN",109,3440000,31559.633027522937,2021
47189,"Wilson County, TN",47111,"Macon County, TN",114,3060000,26842.105263157893,2021
47189,"Wilson County, TN",47147,"Robertson County, TN",90,2939000,32655.555555555555,2021
47189,"Wilson County, TN",47065,"Hamilton County, TN",76,2818000,37078.94736842105,2021
47189,"Wilson County, TN",47119,"Maury County, TN",83,2464000,29686.746987951807,2021
47189,"Wilson County, TN",47093,"Knox County, TN",66,2263000,34287.878787878784,2021
47189,"Wilson County, TN",04013,"Maricopa County, AZ",62,2204000,35548.3870967742,2021
47189,"Wilson County, TN",47157,"Shelby County, TN",65,1886000,29015.384615384617,2021
47189,"Wilson County, TN",47031,"Coffee County, TN",62,1310000,21129.032258064515,2021
47189,"Wilson County, TN",47035,"Cumberland County, TN",52,1917000,36865.38461538462,2021
47189,"Wilson County, TN",47021,"Cheatham County, TN",50,1345000,26900.0,2021
47189,"Wilson County, TN",47177,"Warren County, TN",52,1059000,20365.384615384617,2021
47189,"Wilson County, TN",47003,"Bedford County, TN",37,1575000,42567.56756756757,2021
47189,"Wilson County, TN",21227,"Warren County, KY",41,1363000,33243.90243902439,2021
47189,"Wilson County, TN",47185,"White County, TN",46,1670000,36304.34782608696,2021
47189,"Wilson County, TN",47043,"Dickson County, TN",38,1741000,45815.78947368421,2021
47189,"Wilson County, TN",47113,"Madison County, TN",38,2374000,62473.68421052631,2021
47015,"Cannon County, TN",47149,"Rutherford County, TN",271,6218000,22944.649446494466,2020
47015,"Cannon County, TN",47177,"Warren County, TN",105,2129000,20276.190476190477,2020
47015,"Cannon County, TN",47031,"Coffee County, TN",87,1843000,21183.908045977012,2020
47015,"Cannon County, TN",47041,"DeKalb County, TN",52,1157000,22250.0,2020
47021,"Cheatham County, TN",47037,"Davidson County, TN",558,17853000,31994.62365591398,2020
47021,"Cheatham County, TN",47125,"Montgomery County, TN",373,8682000,23276.13941018767,2020
47021,"Cheatham County, TN",47147,"Robertson County, TN",258,6273000,24313.95348837209,2020
47021,"Cheatham County, TN",47043,"Dickson County, TN",224,5722000,25544.64285714286,2020
47021,"Cheatham County, TN",47165,"Sumner County, TN",129,2850000,22093.023255813954,2020
47021,"Cheatham County, TN",47149,"Rutherford County, TN",77,1678000,21792.20779220779,2020
47021,"Cheatham County, TN",47187,"Williamson County, TN",74,2501000,33797.2972972973,2020
47021,"Cheatham County, TN",47189,"Wilson County, TN",53,1867000,35226.41509433962,2020
47037,"Davidson County, TN",47149,"Rutherford County, TN",8141,187570000,23040.16705564427,2020
47037,"Davidson County, TN",47187,"Williamson County, TN",5705,325807000,57109.02716914987,2020
47037,"Davidson County, TN",47165,"Sumner County, TN",4316,129634000,30035.681186283597,2020
47037,"Davidson County, TN",47189,"Wilson County, TN",4128,136888000,33160.8527131783,2020
47037,"Davidson County, TN",47125,"Montgomery County, TN",1954,40755000,20857.215967246673,2020
47037,"Davidson County, TN",47021,"Cheatham County, TN",1241,37401000,30137.792103142627,2020
47037,"Davidson County, TN",47147,"Robertson County, TN",1285,34757000,27048.249027237354,2020
47037,"Davidson County, TN",47119,"Maury County, TN",968,29255000,30222.10743801653,2020
47037,"Davidson County, TN",47157,"Shelby County, TN",731,22558000,30859.097127222984,2020
47037,"Davidson County, TN",47043,"Dickson County, TN",604,21334000,35321.192052980135,2020
47037,"Davidson County, TN",06037,"Los Angeles County, CA",393,19448000,49486.005089058526,2020
47037,"Davidson County, TN",47065,"Hamilton County, TN",510,21351000,41864.705882352944,2020
47037,"Davidson County, TN",47093,"Knox County, TN",439,16059000,36580.86560364465,2020
47037,"Davidson County, TN",17031,"Cook County, IL",371,16824000,45347.708894878706,2020
47037,"Davidson County, TN",13121,"Fulton County, GA",317,16678000,52611.98738170347,2020
47037,"Davidson County, TN",04013,"Maricopa County, AZ",327,19859000,60730.88685015291,2020
47037,"Davidson County, TN",48113,"Dallas County, TX",267,28018000,104936.32958801498,2020
47037,"Davidson County, TN",48201,"Harris County, TX",280,12360000,44142.857142857145,2020
47037,"Davidson County, TN",21111,"Jefferson County, KY",265,9125000,34433.96226415094,2020
47037,"Davidson County, TN",37119,"Mecklenburg County, NC",215,10478000,48734.88372093023,2020
47037,"Davidson County, TN",08031,"Denver County, CO",175,10178000,58160.0,2020
47037,"Davidson County, TN",53033,"King County, WA",220,11709000,53222.72727272727,2020
47037,"Davidson County, TN",48453,"Travis County, TX",186,8829000,47467.74193548387,2020
47037,"Davidson County, TN",39049,"Franklin County, OH",219,7523000,34351.59817351598,2020
47037,"Davidson County, TN",36061,"New York County, NY",148,10348000,69918.91891891892,2020
47037,"Davidson County, TN",12103,"Pinellas County, FL",183,13420000,73333.33333333333,2020
47037,"Davidson County, TN",01073,"Jefferson County, AL",193,7854000,40694.30051813472,2020
47037,"Davidson County, TN",13089,"DeKalb County, GA",192,6455000,33619.791666666664,2020
47037,"Davidson County, TN",47113,"Madison County, TN",205,4732000,23082.926829268294,2020
47037,"Davidson County, TN",01089,"Madison County, AL",197,7983000,40522.84263959391,2020
47037,"Davidson County, TN",06073,"San Diego County, CA",177,49426000,279242.93785310735,2020
47037,"Davidson County, TN",21227,"Warren County, KY",192,6012000,31312.5,2020
47037,"Davidson County, TN",12057,"Hillsborough County, FL",188,7079000,37654.255319148935,2020
47037,"Davidson County, TN",36047,"Kings County, NY",132,5891000,44628.78787878788,2020
47037,"Davidson County, TN",12031,"Duval County, FL",180,7604000,42244.444444444445,2020
47037,"Davidson County, TN",47081,"Hickman County, TN",191,4672000,24460.732984293194,2020
47037,"Davidson County, TN",47141,"Putnam County, TN",152,5620000,36973.68421052631,2020
47037,"Davidson County, TN",32003,"Clark County, NV",147,8059000,54823.12925170068,2020
47037,"Davidson County, TN",12095,"Orange County, FL",166,6672000,40192.77108433735,2020
47037,"Davidson County, TN",47031,"Coffee County, TN",181,4758000,26287.292817679558,2020
47037,"Davidson County, TN",47117,"Marshall County, TN",175,4987000,28497.14285714286,2020
47037,"Davidson County, TN",26163,"Wayne County, MI",207,3035000,14661.835748792271,2020
47037,"Davidson County, TN",11001,"District of Columbia, DC",104,6122000,58865.38461538462,2020
47037,"Davidson County, TN",48439,"Tarrant County, TX",167,5868000,35137.7245508982,2020
47037,"Davidson County, TN",29189,"St. Louis County, MO",147,9871000,67149.65986394558,2020
47037,"Davidson County, TN",37183,"Wake County, NC",143,6165000,43111.88811188811,2020
47037,"Davidson County, TN",18097,"Marion County, IN",133,3808000,28631.57894736842,2020
47037,"Davidson County, TN",13067,"Cobb County, GA",124,7999000,64508.06451612903,2020
47037,"Davidson County, TN",39035,"Cuyahoga County, OH",119,8282000,69596.63865546219,2020
47037,"Davidson County, TN",47003,"Bedford County, TN",147,3634000,24721.08843537415,2020
