origin_FIPS,origin_county,destination_FIPS,destination_county,people_inflow,agi_inflow,agi_capita_inflow,year
47149,"Rutherford County, TN",47037,"Davidson County, TN",3511,88531000,25215.323269723725,2021
47187,"Williamson County, TN",47037,"Davidson County, TN",3085,183209000,59387.034035656405,2021
47165,"Sumner County, TN",47037,"Davidson County, TN",2101,72028000,34282.72251308901,2021
47189,"Wilson County, TN",47037,"Davidson County, TN",1615,51581000,31938.699690402478,2021
06037,"Los Angeles County, CA",47037,"Davidson County, TN",1089,185036000,169913.68227731864,2021
47125,"Montgomery County, TN",47037,"Davidson County, TN",1059,26159000,24701.605288007555,2021
17031,"Cook County, IL",47037,"Davidson County, TN",807,84935000,105247.83147459727,2021
47157,"Shelby County, TN",47037,"Davidson County, TN",808,33919000,41978.960396039605,2021
47147,"Robertson County, TN",47037,"Davidson County, TN",592,15900000,26858.108108108107,2021
47021,"Cheatham County, TN",47037,"Davidson County, TN",562,20110000,35782.91814946619,2021
47093,"Knox County, TN",47037,"Davidson County, TN",471,22290000,47324.84076433121,2021
47119,"Maury County, TN",47037,"Davidson County, TN",463,12545000,27095.032397408206,2021
36061,"New York County, NY",47037,"Davidson County, TN",376,47884000,127351.06382978724,2021
04013,"Maricopa County, AZ",47037,"Davidson County, TN",357,26548000,74364.14565826331,2021
13121,"Fulton County, GA",47037,"Davidson County, TN",322,26382000,81931.67701863353,2021
47065,"Hamilton County, TN",47037,"Davidson County, TN",309,19426000,62867.31391585761,2021
06073,"San Diego County, CA",47037,"Davidson County, TN",327,20564000,62886.8501529052,2021
48113,"Dallas County, TX",47037,"Davidson County, TN",284,22231000,78278.1690140845,2021
36047,"Kings County, NY",47037,"Davidson County, TN",252,16015000,63551.5873015873,2021
06059,"Orange County, CA",47037,"Davidson County, TN",283,27212000,96155.47703180212,2021
53033,"King County, WA",47037,"Davidson County, TN",273,24577000,90025.64102564103,2021
01073,"Jefferson County, AL",47037,"Davidson County, TN",251,13776000,54884.46215139442,2021
37119,"Mecklenburg County, NC",47037,"Davidson County, TN",223,13549000,60757.84753363229,2021
21111,"Jefferson County, KY",47037,"Davidson County, TN",234,11010000,47051.282051282054,2021
47043,"Dickson County, TN",47037,"Davidson County, TN",235,7264000,30910.63829787234,2021
48201,"Harris County, TX",47037,"Davidson County, TN",260,12504000,48092.307692307695,2021
12095,"Orange County, FL",47037,"Davidson County, TN",214,9702000,45336.44859813084,2021
11001,"District of Columbia, DC",47037,"Davidson County, TN",164,18657000,113762.19512195123,2021
48453,"Travis County, TX",47037,"Davidson County, TN",184,14975000,81385.86956521739,2021
32003,"Clark County, NV",47037,"Davidson County, TN",188,12739000,67760.63829787234,2021
39049,"Franklin County, OH",47037,"Davidson County, TN",165,12112000,73406.06060606061,2021
47113,"Madison County, TN",47037,"Davidson County, TN",193,3887000,20139.896373056996,2021
12057,"Hillsborough County, FL",47037,"Davidson County, TN",184,14718000,79989.13043478261,2021
01089,"Madison County, AL",47037,"Davidson County, TN",166,5757000,34680.72289156626,2021
12011,"Broward County, FL",47037,"Davidson County, TN",178,9173000,51533.70786516854,2021
13089,"DeKalb County, GA",47037,"Davidson County, TN",171,9276000,54245.61403508772,2021
08031,"Denver County, CO",47037,"Davidson County, TN",144,15727000,109215.27777777778,2021
12031,"Duval County, FL",47037,"Davidson County, TN",159,7082000,44540.88050314465,2021
21227,"Warren County, KY",47037,"Davidson County, TN",138,4999000,36224.637681159424,2021
13067,"Cobb County, GA",47037,"Davidson County, TN",151,10137000,67132.45033112583,2021
36081,"Queens County, NY",47037,"Davidson County, TN",157,8599000,54770.700636942674,2021
18097,"Marion County, IN",47037,"Davidson County, TN",158,6431000,40702.53164556962,2021
25017,"Middlesex County, MA",47037,"Davidson County, TN",132,10918000,82712.12121212122,2021
29189,"St. Louis County, MO",47037,"Davidson County, TN",140,9726000,69471.42857142857,2021
47141,"Putnam County, TN",47037,"Davidson County, TN",128,6872000,53687.5,2021
25025,"Suffolk County, MA",47037,"Davidson County, TN",123,8391000,68219.51219512195,2021
06065,"Riverside County, CA",47037,"Davidson County, TN",135,6307000,46718.51851851852,2021
37183,"Wake County, NC",47037,"Davidson County, TN",133,6988000,52541.35338345865,2021
26125,"Oakland County, MI",47037,"Davidson County, TN",128,8328000,65062.5,2021
39061,"Hamilton County, OH",47037,"Davidson County, TN",134,6569000,49022.388059701494,2021
12099,"Palm Beach County, FL",47037,"Davidson County, TN",131,5993000,45748.091603053435,2021
27053,"Hennepin County, MN",47037,"Davidson County, TN",113,7740000,68495.57522123893,2021
48439,"Tarrant County, TX",47037,"Davidson County, TN",123,4948000,40227.64227642276,2021
12103,"Pinellas County, FL",47037,"Davidson County, TN",116,4815000,41508.620689655174,2021
06075,"San Francisco County, CA",47037,"Davidson County, TN",108,13557000,125527.77777777778,2021
39035,"Cuyahoga County, OH",47037,"Davidson County, TN",113,5690000,50353.982300884956,2021
17043,"DuPage County, IL",47037,"Davidson County, TN",114,5277000,46289.47368421053,2021
48029,"Bexar County, TX",47037,"Davidson County, TN",132,5089000,38553.030303030304,2021
51059,"Fairfax County, VA",47037,"Davidson County, TN",105,7583000,72219.04761904762,2021
26163,"Wayne County, MI",47037,"Davidson County, TN",104,3588000,34500.0,2021
55079,"Milwaukee County, WI",47037,"Davidson County, TN",101,4069000,40287.12871287129,2021
42101,"Philadelphia County, PA",47037,"Davidson County, TN",87,4699000,54011.49425287356,2021
36103,"Suffolk County, NY",47037,"Davidson County, TN",96,5134000,53479.166666666664,2021
45019,"Charleston County, SC",47037,"Davidson County, TN",96,10226000,106520.83333333333,2021
06071,"San Bernardino County, CA",47037,"Davidson County, TN",128,5463000,42679.6875,2021
21067,"Fayette County, KY",47037,"Davidson County, TN",92,3710000,40326.086956521736,2021
24031,"Montgomery County, MD",47037,"Davidson County, TN",99,6264000,63272.72727272727,2021
36029,"Erie County, NY",47037,"Davidson County, TN",89,4737000,53224.7191011236,2021
42003,"Allegheny County, PA",47037,"Davidson County, TN",97,5814000,59938.14432989691,2021
49035,"Salt Lake County, UT",47037,"Davidson County, TN",97,5203000,53639.17525773196,2021
06001,"Alameda County, CA",47037,"Davidson County, TN",102,8136000,79764.70588235294,2021
41051,"Multnomah County, OR",47037,"Davidson County, TN",82,4407000,53743.90243902439,2021
06085,"Santa Clara County, CA",47037,"Davidson County, TN",95,11222000,118126.31578947368,2021
34017,"Hudson County, NJ",47037,"Davidson County, TN",87,14095000,162011.49425287356,2021
22071,"Orleans Parish, LA",47037,"Davidson County, TN",77,5886000,76441.55844155845,2021
47003,"Bedford County, TN",47037,"Davidson County, TN",98,2087000,21295.918367346938,2021
47031,"Coffee County, TN",47037,"Davidson County, TN",89,1623000,18235.955056179777,2021
06111,"Ventura County, CA",47037,"Davidson County, TN",81,7094000,87580.24691358025,2021
13135,"Gwinnett County, GA",47037,"Davidson County, TN",82,2732000,33317.07317073171,2021
48121,"Denton County, TX",47037,"Davidson County, TN",91,5517000,60626.37362637363,2021
04019,"Pima County, AZ",47037,"Davidson County, TN",80,3765000,47062.5,2021
12071,"Lee County, FL",47037,"Davidson County, TN",82,4567000,55695.12195121951,2021
55025,"Dane County, WI",47037,"Davidson County, TN",75,3266000,43546.666666666664,2021
51013,"Arlington County, VA",47037,"Davidson County, TN",60,6009000,100150.0,2021
05119,"Pulaski County, AR",47037,"Davidson County, TN",67,3169000,47298.50746268657,2021
47081,"Hickman County, TN",47037,"Davidson County, TN",70,1686000,24085.714285714286,2021
48085,"Collin County, TX",47037,"Davidson County, TN",75,4912000,65493.333333333336,2021
06013,"Contra Costa County, CA",47037,"Davidson County, TN",84,7209000,85821.42857142857,2021
24510,"Baltimore city, MD",47037,"Davidson County, TN",56,3659000,65339.28571428572,2021
36059,"Nassau County, NY",47037,"Davidson County, TN",68,4544000,66823.5294117647,2021
45079,"Richland County, SC",47037,"Davidson County, TN",70,4488000,64114.28571428572,2021
17097,"Lake County, IL",47037,"Davidson County, TN",83,4355000,52469.87951807229,2021
21047,"Christian County, KY",47037,"Davidson County, TN",70,1496000,21371.428571428572,2021
06067,"Sacramento County, CA",47037,"Davidson County, TN",64,4266000,66656.25,2021
12073,"Leon County, FL",47037,"Davidson County, TN",58,2175000,37500.0,2021
26081,"Kent County, MI",47037,"Davidson County, TN",56,2435000,43482.142857142855,2021
26099,"Macomb County, MI",47037,"Davidson County, TN",66,2211000,33500.0,2021
37063,"Durham County, NC",47037,"Davidson County, TN",75,4253000,56706.666666666664,2021
09001,"Fairfield County, CT",47037,"Davidson County, TN",59,3694000,62610.16949152543,2021
37021,"Buncombe County, NC",47037,"Davidson County, TN",63,2118000,33619.04761904762,2021
08005,"Arapahoe County, CO",47037,"Davidson County, TN",59,2660000,45084.745762711864,2021
12009,"Brevard County, FL",47037,"Davidson County, TN",66,2976000,45090.90909090909,2021
17197,"Will County, IL",47037,"Davidson County, TN",72,4621000,64180.555555555555,2021
47179,"Washington County, TN",47037,"Davidson County, TN",56,1920000,34285.71428571428,2021
28049,"Hinds County, MS",47037,"Davidson County, TN",58,2007000,34603.44827586207,2021
12033,"Escambia County, FL",47037,"Davidson County, TN",51,2186000,42862.74509803922,2021
18057,"Hamilton County, IN",47037,"Davidson County, TN",56,4889000,87303.57142857143,2021
08041,"El Paso County, CO",47037,"Davidson County, TN",63,2171000,34460.31746031746,2021
34027,"Morris County, NJ",47037,"Davidson County, TN",51,3265000,64019.60784313725,2021
47009,"Blount County, TN",47037,"Davidson County, TN",63,1718000,27269.84126984127,2021
47117,"Marshall County, TN",47037,"Davidson County, TN",78,1441000,18474.358974358973,2021
09003,"Hartford County, CT",47037,"Davidson County, TN",55,2715000,49363.63636363636,2021
31055,"Douglas County, NE",47037,"Davidson County, TN",62,3359000,54177.41935483871,2021
47011,"Bradley County, TN",47037,"Davidson County, TN",65,878000,13507.692307692309,2021
47163,"Sullivan County, TN",47037,"Davidson County, TN",48,1994000,41541.666666666664,2021
01117,"Shelby County, AL",47037,"Davidson County, TN",50,1313000,26260.0,2021
08059,"Jefferson County, CO",47037,"Davidson County, TN",55,4678000,85054.54545454546,2021
17089,"Kane County, IL",47037,"Davidson County, TN",56,3724000,66500.0,2021
12117,"Seminole County, FL",47037,"Davidson County, TN",62,2344000,37806.45161290323,2021
15003,"Honolulu County, HI",47037,"Davidson County, TN",50,2713000,54260.0,2021
29095,"Jackson County, MO",47037,"Davidson County, TN",44,1863000,42340.90909090909,2021
36119,"Westchester County, NY",47037,"Davidson County, TN",57,4831000,84754.38596491228,2021
39113,"Montgomery County, OH",47037,"Davidson County, TN",56,2458000,43892.857142857145,2021
45045,"Greenville County, SC",47037,"Davidson County, TN",45,1997000,44377.77777777778,2021
01003,"Baldwin County, AL",47037,"Davidson County, TN",50,1796000,35920.0,2021
22051,"Jefferson Parish, LA",47037,"Davidson County, TN",54,3345000,61944.444444444445,2021
29510,"St. Louis city, MO",47037,"Davidson County, TN",41,2187000,53341.46341463415,2021
40143,"Tulsa County, OK",47037,"Davidson County, TN",52,2270000,43653.846153846156,2021
12021,"Collier County, FL",47037,"Davidson County, TN",50,3466000,69320.0,2021
12101,"Pasco County, FL",47037,"Davidson County, TN",60,1536000,25600.0,2021
34003,"Bergen County, NJ",47037,"Davidson County, TN",48,3586000,74708.33333333333,2021
37081,"Guilford County, NC",47037,"Davidson County, TN",43,1690000,39302.32558139535,2021
42091,"Montgomery County, PA",47037,"Davidson County, TN",54,4314000,79888.88888888889,2021
47053,"Gibson County, TN",47037,"Davidson County, TN",51,1270000,24901.960784313724,2021
19153,"Polk County, IA",47037,"Davidson County, TN",49,1583000,32306.122448979593,2021
22033,"East Baton Rouge Parish, LA",47037,"Davidson County, TN",41,2758000,67268.29268292683,2021
36055,"Monroe County, NY",47037,"Davidson County, TN",48,2036000,42416.666666666664,2021
12005,"Bay County, FL",47037,"Davidson County, TN",38,1201000,31605.263157894737,2021
20091,"Johnson County, KS",47037,"Davidson County, TN",43,2010000,46744.186046511626,2021
25021,"Norfolk County, MA",47037,"Davidson County, TN",48,3249000,67687.5,2021
08013,"Boulder County, CO",47037,"Davidson County, TN",41,1823000,44463.41463414634,2021
12115,"Sarasota County, FL",47037,"Davidson County, TN",39,1048000,26871.79487179487,2021
24005,"Baltimore County, MD",47037,"Davidson County, TN",50,3050000,61000.0,2021
24033,"Prince George, MD",47037,"Davidson County, TN",49,1829000,37326.5306122449,2021
32031,"Washoe County, NV",47037,"Davidson County, TN",46,3695000,80326.08695652174,2021
36067,"Onondaga County, NY",47037,"Davidson County, TN",50,2365000,47300.0,2021
37067,"Forsyth County, NC",47037,"Davidson County, TN",43,1935000,45000.0,2021
47035,"Cumberland County, TN",47037,"Davidson County, TN",41,2344000,57170.73170731707,2021
13051,"Chatham County, GA",47037,"Davidson County, TN",35,1798000,51371.42857142857,2021
48491,"Williamson County, TX",47037,"Davidson County, TN",42,1961000,46690.47619047619,2021
53061,"Snohomish County, WA",47037,"Davidson County, TN",50,1732000,34640.0,2021
01101,"Montgomery County, AL",47037,"Davidson County, TN",35,1217000,34771.42857142857,2021
12105,"Polk County, FL",47037,"Davidson County, TN",53,1509000,28471.69811320755,2021
13057,"Cherokee County, GA",47037,"Davidson County, TN",46,3084000,67043.47826086957,2021
47055,"Giles County, TN",47037,"Davidson County, TN",39,1020000,26153.846153846152,2021
01077,"Lauderdale County, AL",47037,"Davidson County, TN",34,1117000,32852.94117647059,2021
06097,"Sonoma County, CA",47037,"Davidson County, TN",47,1982000,42170.21276595745,2021
09009,"New Haven County, CT",47037,"Davidson County, TN",34,1735000,51029.41176470588,2021
36005,"Bronx County, NY",47037,"Davidson County, TN",39,877000,22487.17948717949,2021
40109,"Oklahoma County, OK",47037,"Davidson County, TN",39,1327000,34025.64102564102,2021
47177,"Warren County, TN",47037,"Davidson County, TN",48,998000,20791.666666666668,2021
51760,"Richmond city, VA",47037,"Davidson County, TN",29,1831000,63137.93103448276,2021
01097,"Mobile County, AL",47037,"Davidson County, TN",35,1069000,30542.85714285714,2021
01125,"Tuscaloosa County, AL",47037,"Davidson County, TN",32,1002000,31312.5,2021
06081,"San Mateo County, CA",47037,"Davidson County, TN",47,4337000,92276.59574468085,2021
08001,"Adams County, CO",47037,"Davidson County, TN",39,2020000,51794.8717948718,2021
12001,"Alachua County, FL",47037,"Davidson County, TN",36,1572000,43666.666666666664,2021
12081,"Manatee County, FL",47037,"Davidson County, TN",33,1034000,31333.333333333332,2021
18089,"Lake County, IN",47037,"Davidson County, TN",41,1195000,29146.341463414636,2021
18163,"Vanderburgh County, IN",47037,"Davidson County, TN",33,1231000,37303.030303030304,2021
19103,"Johnson County, IA",47037,"Davidson County, TN",32,1469000,45906.25,2021
25027,"Worcester County, MA",47037,"Davidson County, TN",35,1561000,44600.0,2021
34013,"Essex County, NJ",47037,"Davidson County, TN",48,5390000,112291.66666666667,2021
47155,"Sevier County, TN",47037,"Davidson County, TN",35,1176000,33600.0,2021
12127,"Volusia County, FL",47037,"Davidson County, TN",36,1213000,33694.444444444445,2021
21145,"McCracken County, KY",47037,"Davidson County, TN",45,1311000,29133.333333333332,2021
25009,"Essex County, MA",47037,"Davidson County, TN",37,2264000,61189.18918918919,2021
26161,"Washtenaw County, MI",47037,"Davidson County, TN",32,1667000,52093.75,2021
29019,"Boone County, MO",47037,"Davidson County, TN",32,854000,26687.5,2021
35001,"Bernalillo County, NM",47037,"Davidson County, TN",47,2450000,52127.65957446808,2021
47111,"Macon County, TN",47037,"Davidson County, TN",41,830000,20243.90243902439,2021
51107,"Loudoun County, VA",47037,"Davidson County, TN",43,1889000,43930.232558139534,2021
53053,"Pierce County, WA",47037,"Davidson County, TN",40,1557000,38925.0,2021
13117,"Forsyth County, GA",47037,"Davidson County, TN",31,1627000,52483.87096774193,2021
17111,"McHenry County, IL",47037,"Davidson County, TN",32,2263000,70718.75,2021
28033,"DeSoto County, MS",47037,"Davidson County, TN",34,890000,26176.470588235294,2021
29183,"St. Charles County, MO",47037,"Davidson County, TN",30,1278000,42600.0,2021
39153,"Summit County, OH",47037,"Davidson County, TN",38,1533000,40342.10526315789,2021
47051,"Franklin County, TN",47037,"Davidson County, TN",31,887000,28612.90322580645,2021
47099,"Lawrence County, TN",47037,"Davidson County, TN",38,635000,16710.526315789473,2021
12091,"Okaloosa County, FL",47037,"Davidson County, TN",26,916000,35230.769230769234,2021
28089,"Madison County, MS",47037,"Davidson County, TN",35,2225000,63571.42857142857,2021
41067,"Washington County, OR",47037,"Davidson County, TN",40,1252000,31300.0,2021
47041,"DeKalb County, TN",47037,"Davidson County, TN",36,2468000,68555.55555555556,2021
47079,"Henry County, TN",47037,"Davidson County, TN",39,702000,18000.0,2021
47159,"Smith County, TN",47037,"Davidson County, TN",41,1209000,29487.80487804878,2021
47169,"Trousdale County, TN",47037,"Davidson County, TN",38,873000,22973.684210526317,2021
55133,"Waukesha County, WI",47037,"Davidson County, TN",45,3817000,84822.22222222222,2021
13059,"Clarke County, GA",47037,"Davidson County, TN",31,1003000,32354.83870967742,2021
24003,"Anne Arundel County, MD",47037,"Davidson County, TN",28,1480000,52857.142857142855,2021
27123,"Ramsey County, MN",47037,"Davidson County, TN",31,2154000,69483.87096774194,2021
31109,"Lancaster County, NE",47037,"Davidson County, TN",34,815000,23970.58823529412,2021
34025,"Monmouth County, NJ",47037,"Davidson County, TN",34,3121000,91794.11764705883,2021
39165,"Warren County, OH",47037,"Davidson County, TN",30,1452000,48400.0,2021
51510,"Alexandria city, VA",47037,"Davidson County, TN",37,1789000,48351.35135135135,2021
53011,"Clark County, WA",47037,"Davidson County, TN",32,1158000,36187.5,2021
06061,"Placer County, CA",47037,"Davidson County, TN",43,2326000,54093.023255813954,2021
17019,"Champaign County, IL",47037,"Davidson County, TN",30,737000,24566.666666666668,2021
45013,"Beaufort County, SC",47037,"Davidson County, TN",26,1426000,54846.153846153844,2021
47183,"Weakley County, TN",47037,"Davidson County, TN",28,1071000,38250.0,2021
48157,"Fort Bend County, TX",47037,"Davidson County, TN",36,2589000,71916.66666666667,2021
06079,"San Luis Obispo County, CA",47037,"Davidson County, TN",28,2048000,73142.85714285714,2021
06083,"Santa Barbara County, CA",47037,"Davidson County, TN",29,1106000,38137.93103448276,2021
12131,"Walton County, FL",47037,"Davidson County, TN",31,2404000,77548.3870967742,2021
21059,"Daviess County, KY",47037,"Davidson County, TN",33,865000,26212.121212121212,2021
39173,"Wood County, OH",47037,"Davidson County, TN",25,1348000,53920.0,2021
42029,"Chester County, PA",47037,"Davidson County, TN",27,1320000,48888.88888888889,2021
45063,"Lexington County, SC",47037,"Davidson County, TN",38,1020000,26842.105263157893,2021
48141,"El Paso County, TX",47037,"Davidson County, TN",40,1958000,48950.0,2021
49049,"Utah County, UT",47037,"Davidson County, TN",35,1168000,33371.42857142857,2021
47037,"Davidson County, TN",47043,"Dickson County, TN",584,18058000,30921.23287671233,2021
47081,"Hickman County, TN",47043,"Dickson County, TN",321,6754000,21040.4984423676,2021
47187,"Williamson County, TN",47043,"Dickson County, TN",288,13986000,48562.5,2021
47021,"Cheatham County, TN",47043,"Dickson County, TN",223,6696000,30026.905829596413,2021
47125,"Montgomery County, TN",47043,"Dickson County, TN",205,4944000,24117.073170731706,2021
47085,"Humphreys County, TN",47043,"Dickson County, TN",190,3774000,19863.157894736843,2021
47149,"Rutherford County, TN",47043,"Dickson County, TN",113,2336000,20672.566371681416,2021
47119,"Maury County, TN",47043,"Dickson County, TN",63,1372000,21777.777777777777,2021
47083,"Houston County, TN",47043,"Dickson County, TN",45,766000,17022.222222222223,2021
47165,"Sumner County, TN",47043,"Dickson County, TN",39,1063000,27256.410256410258,2021
47189,"Wilson County, TN",47043,"Dickson County, TN",38,1741000,45815.78947368421,2021
47043,"Dickson County, TN",47081,"Hickman County, TN",285,5239000,18382.456140350878,2021
47037,"Davidson County, TN",47081,"Hickman County, TN",200,5583000,27915.0,2021
47187,"Williamson County, TN",47081,"Hickman County, TN",201,5612000,27920.398009950248,2021
47119,"Maury County, TN",47081,"Hickman County, TN",95,2413000,25400.0,2021
47149,"Rutherford County, TN",47081,"Hickman County, TN",57,1292000,22666.666666666668,2021
47021,"Cheatham County, TN",47081,"Hickman County, TN",40,853000,21325.0,2021
47085,"Humphreys County, TN",47081,"Hickman County, TN",40,854000,21350.0,2021
47165,"Sumner County, TN",47111,"Macon County, TN",420,8821000,21002.380952380954,2021
47189,"Wilson County, TN",47111,"Macon County, TN",114,3060000,26842.105263157893,2021
47037,"Davidson County, TN",47111,"Macon County, TN",87,2266000,26045.97701149425,2021
47169,"Trousdale County, TN",47111,"Macon County, TN",118,2300000,19491.525423728814,2021
47149,"Rutherford County, TN",47111,"Macon County, TN",37,959000,25918.91891891892,2021
47027,"Clay County, TN",47111,"Macon County, TN",45,606000,13466.666666666666,2021
47159,"Smith County, TN",47111,"Macon County, TN",44,848000,19272.727272727272,2021
47187,"Williamson County, TN",47119,"Maury County, TN",2312,88238000,38165.22491349481,2021
47037,"Davidson County, TN",47119,"Maury County, TN",961,34463000,35861.60249739854,2021
47149,"Rutherford County, TN",47119,"Maury County, TN",394,10626000,26969.54314720812,2021
47117,"Marshall County, TN",47119,"Maury County, TN",400,8618000,21545.0,2021
47099,"Lawrence County, TN",47119,"Maury County, TN",225,4227000,18786.666666666668,2021
47055,"Giles County, TN",47119,"Maury County, TN",148,3499000,23641.891891891893,2021
06059,"Orange County, CA",47119,"Maury County, TN",149,5580000,37449.6644295302,2021
06037,"Los Angeles County, CA",47119,"Maury County, TN",126,7866000,62428.57142857143,2021
47081,"Hickman County, TN",47119,"Maury County, TN",102,1875000,18382.352941176472,2021
06073,"San Diego County, CA",47119,"Maury County, TN",123,4638000,37707.31707317073,2021
06065,"Riverside County, CA",47119,"Maury County, TN",110,4820000,43818.181818181816,2021
47101,"Lewis County, TN",47119,"Maury County, TN",84,2173000,25869.04761904762,2021
47165,"Sumner County, TN",47119,"Maury County, TN",69,1863000,27000.0,2021
47189,"Wilson County, TN",47119,"Maury County, TN",83,2464000,29686.746987951807,2021
04013,"Maricopa County, AZ",47119,"Maury County, TN",59,4657000,78932.20338983051,2021
01089,"Madison County, AL",47119,"Maury County, TN",61,1568000,25704.918032786885,2021
47043,"Dickson County, TN",47119,"Maury County, TN",67,1589000,23716.417910447763,2021
47157,"Shelby County, TN",47119,"Maury County, TN",49,1550000,31632.65306122449,2021
06067,"Sacramento County, CA",47119,"Maury County, TN",74,2353000,31797.297297297297,2021
47003,"Bedford County, TN",47119,"Maury County, TN",48,1163000,24229.166666666668,2021
17031,"Cook County, IL",47119,"Maury County, TN",52,3697000,71096.15384615384,2021
47093,"Knox County, TN",47119,"Maury County, TN",44,1303000,29613.636363636364,2021
06071,"San Bernardino County, CA",47119,"Maury County, TN",42,1568000,37333.333333333336,2021
47021,"Cheatham County, TN",47119,"Maury County, TN",37,1056000,28540.54054054054,2021
47165,"Sumner County, TN",47147,"Robertson County, TN",1412,37928000,26861.18980169972,2021
47037,"Davidson County, TN",47147,"Robertson County, TN",1171,34497000,29459.436379163108,2021
47125,"Montgomery County, TN",47147,"Robertson County, TN",300,7674000,25580.0,2021
47021,"Cheatham County, TN",47147,"Robertson County, TN",249,6937000,27859.437751004018,2021
47149,"Rutherford County, TN",47147,"Robertson County, TN",110,3356000,30509.090909090908,2021
47189,"Wilson County, TN",47147,"Robertson County, TN",90,2939000,32655.555555555555,2021
47187,"Williamson County, TN",47147,"Robertson County, TN",73,3848000,52712.32876712329,2021
47119,"Maury County, TN",47147,"Robertson County, TN",68,1862000,27382.352941176472,2021
21141,"Logan County, KY",47147,"Robertson County, TN",45,931000,20688.88888888889,2021
47037,"Davidson County, TN",47149,"Rutherford County, TN",7702,189835000,24647.494157361725,2021
47187,"Williamson County, TN",47149,"Rutherford County, TN",1154,49252000,42679.37608318891,2021
47189,"Wilson County, TN",47149,"Rutherford County, TN",854,24326000,28484.777517564402,2021
47003,"Bedford County, TN",47149,"Rutherford County, TN",683,20523000,30048.31625183016,2021
47165,"Sumner County, TN",47149,"Rutherford County, TN",429,12365000,28822.843822843824,2021
47031,"Coffee County, TN",47149,"Rutherford County, TN",436,11264000,25834.8623853211,2021
47157,"Shelby County, TN",47149,"Rutherford County, TN",384,9711000,25289.0625,2021
47119,"Maury County, TN",47149,"Rutherford County, TN",370,10561000,28543.243243243243,2021
47125,"Montgomery County, TN",47149,"Rutherford County, TN",286,7253000,25360.13986013986,2021
47015,"Cannon County, TN",47149,"Rutherford County, TN",283,5735000,20265.017667844524,2021
47065,"Hamilton County, TN",47149,"Rutherford County, TN",228,6019000,26399.122807017542,2021
06037,"Los Angeles County, CA",47149,"Rutherford County, TN",221,8947000,40484.1628959276,2021
47093,"Knox County, TN",47149,"Rutherford County, TN",165,4527000,27436.363636363636,2021
17031,"Cook County, IL",47149,"Rutherford County, TN",178,7510000,42191.011235955055,2021
47113,"Madison County, TN",47149,"Rutherford County, TN",145,3017000,20806.896551724138,2021
47177,"Warren County, TN",47149,"Rutherford County, TN",137,3094000,22583.941605839416,2021
06059,"Orange County, CA",47149,"Rutherford County, TN",148,5436000,36729.72972972973,2021
06073,"San Diego County, CA",47149,"Rutherford County, TN",170,5683000,33429.41176470588,2021
47141,"Putnam County, TN",47149,"Rutherford County, TN",106,2269000,21405.66037735849,2021
47117,"Marshall County, TN",47149,"Rutherford County, TN",128,3110000,24296.875,2021
04013,"Maricopa County, AZ",47149,"Rutherford County, TN",130,4512000,34707.692307692305,2021
47147,"Robertson County, TN",47149,"Rutherford County, TN",116,2581000,22250.0,2021
06065,"Riverside County, CA",47149,"Rutherford County, TN",153,4820000,31503.267973856207,2021
01089,"Madison County, AL",47149,"Rutherford County, TN",122,5033000,41254.098360655735,2021
32003,"Clark County, NV",47149,"Rutherford County, TN",115,3519000,30600.0,2021
47051,"Franklin County, TN",47149,"Rutherford County, TN",91,2690000,29560.43956043956,2021
12095,"Orange County, FL",47149,"Rutherford County, TN",111,3038000,27369.369369369368,2021
12057,"Hillsborough County, FL",47149,"Rutherford County, TN",76,2735000,35986.84210526316,2021
12011,"Broward County, FL",47149,"Rutherford County, TN",79,2526000,31974.683544303796,2021
48201,"Harris County, TX",47149,"Rutherford County, TN",87,2189000,25160.919540229886,2021
21227,"Warren County, KY",47149,"Rutherford County, TN",87,2036000,23402.298850574713,2021
06071,"San Bernardino County, CA",47149,"Rutherford County, TN",102,2502000,24529.41176470588,2021
13067,"Cobb County, GA",47149,"Rutherford County, TN",78,2493000,31961.53846153846,2021
47041,"DeKalb County, TN",47149,"Rutherford County, TN",73,1789000,24506.84931506849,2021
47021,"Cheatham County, TN",47149,"Rutherford County, TN",63,1836000,29142.85714285714,2021
47043,"Dickson County, TN",47149,"Rutherford County, TN",67,1560000,23283.582089552237,2021
36081,"Queens County, NY",47149,"Rutherford County, TN",112,1664000,14857.142857142857,2021
06067,"Sacramento County, CA",47149,"Rutherford County, TN",78,2477000,31756.410256410258,2021
17043,"DuPage County, IL",47149,"Rutherford County, TN",77,2754000,35766.23376623377,2021
17197,"Will County, IL",47149,"Rutherford County, TN",80,3408000,42600.0,2021
47159,"Smith County, TN",47149,"Rutherford County, TN",62,1722000,27774.1935483871,2021
12031,"Duval County, FL",47149,"Rutherford County, TN",53,1064000,20075.471698113208,2021
12071,"Lee County, FL",47149,"Rutherford County, TN",51,1660000,32549.019607843136,2021
13135,"Gwinnett County, GA",47149,"Rutherford County, TN",57,1187000,20824.56140350877,2021
01073,"Jefferson County, AL",47149,"Rutherford County, TN",44,1904000,43272.72727272727,2021
12103,"Pinellas County, FL",47149,"Rutherford County, TN",56,1384000,24714.285714285714,2021
53053,"Pierce County, WA",47149,"Rutherford County, TN",64,1947000,30421.875,2021
